Mã SV,Mã HP,Time slot
B940027567,L31097E1,2
B940027626,R4A101E1,2
B940027648,V11103E1,2
B940027903,L31097E1,2
B940028612,L31097E1,2
B940028933,L31097E1,2
B940029594,L31097E1,2
B940029837,R4A101E1,2
B940030084,L31097E1,2
B940030844,G111GAE1,2
B940031151,L31097E1,2
B940031483,L31097E1,2
B940032055,L31097E1,2
B940032066,L31097E1,2
B940032136,L31097E1,2
B940032505,G111GAE1,2
B940032848,L31097E1,2
B940033199,G111GAE1,2
B940033476,L31097E1,2
B940033579,L31097E1,2
B940033801,L31097E1,2
B940034015,V11103E1,2
B940034174,L31097E1,2
B940034598,L31097E1,2
B940034738,L31097E1,2
B940035469,AAA011E1,2
B940036237,L31097E1,2
B940036411,L31097E1,2
B940036558,L31097E1,2
B940036754,L31097E1,2
B940036994,L31097E1,2
B940037496,AAA011E1,2
B940037795,L31097E1,2
B940037809,L31097E1,2
B940038208,L31097E1,2
B940042973,C8CXPAE1,2
B940043040,N1B406E1,2
B940043213,V12143E1,2
B940044047,G11MA1E1,2
B940044069,M12365E1,2
B940044070,M12365E1,2
B940044933,N1B406E1,2
B940045169,M12365E1,2
B940045239,N1B406E1,2
B940046328,L83115E1,2
B940046384,N1B406E1,2
B940046948,G12ST1E1,2
B940046971,R4A101E1,2
B940047004,L31097E1,2
B940047037,R4A101E1,2
B940047060,R4A101E1,2
B940047129,N1B406E1,2
B940047277,R4A101E1,2
B940047358,L31097E1,2
B940047370,L31097E1,2
B940047381,L31097E1,2
B940047417,L31097E1,2
B940047554,L31097E1,2
B940047565,L31097E1,2
B940047716,L83115E1,2
B940047819,L31097E1,2
B940047897,AAA011E1,2
B940048023,L31097E1,2
B940048034,L31097E1,2
B940048045,L31097E1,2
B940048056,L31097E1,2
B940048067,L83115E1,2
B940048104,R8A013E1,2
B940048126,M12365E1,2
B940048137,L83115E1,2
B940048193,L83115E1,2
B940048207,N1B406E1,2
B940048333,L83115E1,2
B940048414,L31097E1,2
B940048470,L83115E1,2
B940049341,N1B406E1,2
B940056213,N1B406E1,2
B940056224,N1B406E1,2
C940002988,G11MA1E1,2
C940003848,G11MA1E1,2
C940003859,G11MA1E1,2
C940003952,G11MA1E1,2
C940004454,G11MA1E1,2
C940005200,G11MA1E1,2
C940005233,G11MA1E1,2
C940005484,G11MA1E1,2
C940005510,G11MA1E1,2
C940049008,G11MA1E1,2
D914094157,F13O02E1,2
D916107453,F13O02E1,2
D916190639,F13O03E1,2
D916266602,F13O02E1,2
D916346351,F13O02E1,2
D916482246,G111GAE1,2
D916506139,F13O02E1,2
D916624868,F13O03E1,2
D916697840,F13O02E1,2
D917324422,F13O02E1,2
D920028847,F13O02E1,2
D920035546,F13O03E1,2
D920068588,G13ST3E1,2
D920072356,G13AN4E1,2
D920073401,F13O02E1,2
D920074062,F13O02E1,2
D920079311,F13O02E1,2
D920080306,F13O02E1,2
D920083927,F13O02E1,2
D920098219,G13ST3E1,2
D920104912,F13O02E1,2
D920108437,F13O02E1,2
D920114988,G13ST3E1,2
D920139084,F13O02E1,2
D920139903,F13O02E1,2
D920143221,G13ST3E1,2
D920152441,F13O03E1,2
D920155109,F13O02E1,2
D920156070,F13O02E1,2
D920156829,F13O02E1,2
D920165957,G13ST3E1,2
D920167168,F13O02E1,2
D920168914,F13O02E1,2
D920172368,F13O02E1,2
D920172999,G13ST3E1,2
D920182275,F13O02E1,2
D920182530,F13O02E1,2
D920185003,G13AN4E1,2
D920196113,F13O02E1,2
D920199778,F13O02E1,2
D920203684,C8CXPAE1,2
D920204245,G13ST3E1,2
D920206032,F13O02E1,2
D920215724,F13O02E1,2
D920216868,G13ST3E1,2
D920220418,F13O03E1,2
D920228610,F13O02E1,2
D920236523,F13O03E1,2
D920241860,G13ST3E1,2
D920242786,F13O02E1,2
D920245949,F13O02E1,2
D920250507,F13O02E1,2
D920257584,F13O02E1,2
D920266391,F13O02E1,2
D920268155,F13O02E1,2
D920269521,F13O03E1,2
D920270745,F13O02E1,2
D920272820,F13O02E1,2
D920274307,C8CXPAE1,2
D920276389,G13ST3E1,2
D920279139,F13O02E1,2
D920283491,F13O02E1,2
D920288647,F13O02E1,2
D920298613,F13O02E1,2
D920300352,F13O02E1,2
D920303962,G13AN4E1,2
D920314441,F13O02E1,2
D920338447,G13ST3E1,2
D920338827,G13AN4E1,2
D920341469,G13AN4E1,2
D920343005,F13O02E1,2
D920352029,G13ST3E1,2
D920353794,F13O02E1,2
D920372005,F13O02E1,2
D920372681,F13O02E1,2
D920380893,F13O03E1,2
D920387467,F13O02E1,2
D920397341,F13O02E1,2
D920410341,G13ST3E1,2
D920446890,F13O02E1,2
D920472877,F13O02E1,2
D920484227,F13O02E1,2
D920491591,F13O02E1,2
D920559330,F13O02E1,2
D920574137,F13O02E1,2
D920582589,F13O02E1,2
D920593138,F13O02E1,2
D920597446,F13O02E1,2
D920600252,F13O02E1,2
D920602278,F13O03E1,2
D920603068,F13O02E1,2
D920613713,F13O02E1,2
D920629574,F13O03E1,2
D920657120,D23336E1,2
D920680232,F13O02E1,2
D920693793,F13O02E1,2
D920744855,G13ST3E1,2
D920745162,C12329E1,2
D920765218,F13O02E1,2
D920766064,F13O02E1,2
D920768208,F13O02E1,2
D920799420,F13O02E1,2
D920848326,F13O02E1,2
D920852666,F13O02E1,2
D920859078,D23336E1,2
D920887912,F13O02E1,2
D920893153,F13O03E1,2
D920903566,G13AN4E1,2
D920929762,F13O02E1,2
D920937170,F13O02E1,2
D920945038,F13O02E1,2
D920966402,F13O03E1,2
D921008185,F13O03E1,2
D921024679,F13O02E1,2
D921024716,F13O02E1,2
D921074102,F13O02E1,2
D921082772,F13O02E1,2
D921087593,F13O03E1,2
D921096528,F13O02E1,2
D921098913,F13O02E1,2
D921112046,C8CXPAE1,2
D921132398,F13O02E1,2
D921151023,F13O02E1,2
D921173025,F13O02E1,2
D921313609,G13ST3E1,2
D921316895,F13O03E1,2
D921316921,F13O02E1,2
D921355861,F13O02E1,2
D921509512,F13O02E1,2
D921510806,F13O02E1,2
D921539070,F13O02E1,2
D921563732,F13O02E1,2
D921583501,F13O02E1,2
D921596523,F13O02E1,2
D921601595,F13O02E1,2
D921674496,C11101E1,2
D921689249,HG3S5FE1,2
D921821573,D23336E1,2
D921840231,F13O02E1,2
D921851639,F13O02E1,2
D921923338,F13O02E1,2
D922051092,G13ST3E1,2
D922221868,F13O02E1,2
D922470145,F13O02E1,2
D922486962,F13O02E1,2
D922535259,F13O02E1,2
D922563986,C8CXPAE1,2
D922642742,F13O02E1,2
D922765199,D23336E1,2
D922861619,C8CXPAE1,2
D923126599,D23336E1,2
D923173825,F321T6E1,2
D923556420,F13O02E1,2
D926542905,F13O02E1,2
D926904217,F13O02E1,2
D926981540,L83115E1,2
D928382488,G13AN4E1,2
D931097773,C12329E1,2
D935005655,G12ST1E1,2
D935019009,G12ST1E1,2
D935019087,G12ST1E1,2
D935029396,G12ST1E1,2
D935031137,G12ST1E1,2
D935037472,C12329E1,2
D935040896,G12ST1E1,2
D935044377,G12ST1E1,2
D935050828,G12ST1E1,2
D935056509,G12ST1E1,2
D935070284,G12ST1E1,2
D935075326,G12ST1E1,2
D935087204,G12ST1E1,2
D935095564,G12ST1E1,2
D935101980,G12ST1E1,2
D935116113,G12ST1E1,2
D935116397,G12ST1E1,2
D935125344,F321T6E1,2
D935126824,G12ST1E1,2
D935127887,G12ST1E1,2
D935130681,G11MA1E1,2
D935133648,G12ST1E1,2
D935139396,G12ST1E1,2
D935146936,G12ST1E1,2
D935150357,G12ST1E1,2
D935157161,G12ST1E1,2
D935160747,G12ST1E1,2
D935166392,G12ST1E1,2
D935187054,C82BCSE1,2
D935193088,G12ST1E1,2
D935195808,G12ST1E1,2
D935200043,G12ST1E1,2
D935200870,C12329E1,2
D935208843,G12ST1E1,2
D935211164,G12ST1E1,2
D935212817,F321T6E1,2
D935214752,G12ST1E1,2
D935217269,G12ST1E1,2
D935217339,G12ST1E1,2
D935232033,G12ST1E1,2
D935253902,G12ST1E1,2
D935258365,G12ST1E1,2
D935260357,G12ST1E1,2
D935267471,G12ST1E1,2
D935269420,G12ST1E1,2
D935270150,L3B046E1,2
D935270633,G12ST1E1,2
D935273900,G12ST1E1,2
D935279452,G12ST1E1,2
D935284076,G12ST1E1,2
D935289462,C82BCSE1,2
D935295120,N1B406E1,2
D935296747,G12ST1E1,2
D935298800,G12ST1E1,2
D935299391,G12ST1E1,2
D935301812,G12ST1E1,2
D935302048,G12ST1E1,2
D935304961,G12ST1E1,2
D935307179,G12ST1E1,2
D935324914,G11MA1E1,2
D935325081,G12ST1E1,2
D935332551,G12ST1E1,2
D935337268,G12ST1E1,2
D935344749,G12ST1E1,2
D935344750,C12329E1,2
D935345791,G12ST1E1,2
D935365076,G12ST1E1,2
D935367070,G12ST1E1,2
D935390436,G12ST1E1,2
D935392784,G12ST1E1,2
D935403116,G12ST1E1,2
D935407516,F321T6E1,2
D935409509,G12ST1E1,2
D935417571,G12ST1E1,2
D935427639,C12329E1,2
D935439492,G5ABELE1,2
D935439975,G12ST1E1,2
D935444164,G12ST1E1,2
D935465284,G12ST1E1,2
D935470613,F321T6E1,2
D935509762,G12ST1E1,2
D935519509,G12ST1E1,2
D935521395,G12ST1E1,2
D935536001,C12329E1,2
D935552964,L31097E1,2
D935557039,G12ST1E1,2
D935560590,N1B406E1,2
D935561368,G12ST1E1,2
D935569526,G12ST1E1,2
D935574335,G12ST1E1,2
D935574346,G12ST1E1,2
D935580624,G12ST1E1,2
D935619201,G12ST1E1,2
D935626324,G12ST1E1,2
D935638604,G12ST1E1,2
D935674613,G12ST1E1,2
D935690288,F321T6E1,2
D935693980,F321T6E1,2
D935705504,G12ST1E1,2
D935751718,C12329E1,2
D935765324,G12ST1E1,2
D935772964,G12ST1E1,2
D935776250,F321T6E1,2
D935844320,G12ST1E1,2
D935915022,G12ST1E1,2
D935921687,G12ST1E1,2
D935931402,G12ST1E1,2
D935935123,G12ST1E1,2
D935972656,G12ST1E1,2
D935976045,G12ST1E1,2
D935976333,G12ST1E1,2
D935981991,G12ST1E1,2
D935987845,N1B406E1,2
D935990649,C11101E1,2
D936008246,G12ST1E1,2
D936035976,G5ABELE1,2
D936060082,F321T6E1,2
D936088592,G12ST1E1,2
D936095420,G12ST1E1,2
D936117456,G12ST1E1,2
D936119221,G11MA1E1,2
D936151494,N1B406E1,2
D936188799,G12ST1E1,2
D936225474,G12ST1E1,2
D936230065,G12ST1E1,2
D936270887,G12ST1E1,2
D936351038,G12ST1E1,2
D936370235,G12ST1E1,2
D936398170,F321T6E1,2
D936416957,F321T6E1,2
D936456883,F321T6E1,2
D936477350,F321T6E1,2
D936510761,G12ST1E1,2
D936557401,G12ST1E1,2
D936682714,G12ST1E1,2
D936709158,G12ST1E1,2
D936855916,F321T6E1,2
D936867735,F321T6E1,2
D936926870,G5ABELE1,2
D936933889,G12ST1E1,2
D936996035,C82BCSE1,2
D937104057,F321T6E1,2
D937125513,C82BCSE1,2
D937227493,C12329E1,2
D937252141,G12ST1E1,2
D937280476,G11MA1E1,2
D937453003,N1B406E1,2
D937506103,G111GAE1,2
D937624496,F321T6E1,2
D937890208,D23336E1,2
D937891489,D23336E1,2
D938553199,C11101E1,2
D938902478,C12329E1,2
D939833016,C12329E1,2
D939833108,G12ST1E1,2
D939833223,F321T6E1,2
D939969762,G12ST1E1,2
D940011577,G11MA1E1,2
D940011588,G11MA1E1,2
D940011625,C11101E1,2
D940011658,C11101E1,2
D940011692,C11101E1,2
D940011706,G11MA1E1,2
D940011728,C11101E1,2
D940011784,C11101E1,2
D940011795,C11101E1,2
D940011887,G111GAE1,2
D940011898,G11MA1E1,2
D940011902,G111GAE1,2
D940011968,G5ABELE1,2
D940012035,C11101E1,2
D940012138,C11101E1,2
D940012149,C11101E1,2
D940012161,C11101E1,2
D940012183,C11101E1,2
D940012194,G11MA1E1,2
D940012220,C11101E1,2
D940012286,G11MA1E1,2
D940012345,G111GAE1,2
D940012471,G11MA1E1,2
D940012529,G11MA1E1,2
D940012585,G11MA1E1,2
D940012611,G5ABELE1,2
D940012828,G111GAE1,2
D940012910,G11MA1E1,2
D940012965,G11MA1E1,2
D940012998,G111GAE1,2
D940013032,G111GAE1,2
D940013054,C11101E1,2
D940013113,G11MA1E1,2
D940013135,C11101E1,2
D940013168,G11MA1E1,2
D940013180,C11101E1,2
D940013249,G11MA1E1,2
D940013261,G11MA1E1,2
D940013283,G11MA1E1,2
D940013320,G11MA1E1,2
D940013467,G11MA1E1,2
D940013478,G11MA1E1,2
D940013515,G111GAE1,2
D940013571,G11MA1E1,2
D940013618,C11101E1,2
D940013733,C11101E1,2
D940013766,G11MA1E1,2
D940013836,C11101E1,2
D940013847,C11101E1,2
D940013984,G11MA1E1,2
D940014062,C11101E1,2
D940014176,C11101E1,2
D940014327,G11MA1E1,2
D940014453,G11MA1E1,2
D940014475,C11101E1,2
D940014501,G111GAE1,2
D940014545,G111GAE1,2
D940014578,G11MA1E1,2
D940014729,G111GAE1,2
D940014855,G11MA1E1,2
D940014866,G11MA1E1,2
D940014877,G11MA1E1,2
D940014899,G11MA1E1,2
D940014958,C11101E1,2
D940015070,G11MA1E1,2
D940015209,G11MA1E1,2
D940015232,G11MA1E1,2
D940015276,G11MA1E1,2
D940015405,G11MA1E1,2
D940015564,G111GAE1,2
D940015601,G11MA1E1,2
D940015689,G11MA1E1,2
D940015782,C11101E1,2
D940015841,G11MA1E1,2
D940015900,G11MA1E1,2
D940016000,C11101E1,2
D940016099,G11MA1E1,2
D940016158,C11101E1,2
D940016170,G11MA1E1,2
D940016295,C11101E1,2
D940016354,C11101E1,2
D940016387,G11MA1E1,2
D940016398,G11MA1E1,2
D940016446,G111GAE1,2
D940016468,C11101E1,2
D940016479,C11101E1,2
D940016631,G11MA1E1,2
D940016701,G111GAE1,2
D940016723,G11MA1E1,2
D940016789,C11101E1,2
D940016790,G11MA1E1,2
D940016815,G11MA1E1,2
D940016837,G11MA1E1,2
D940016929,G11MA1E1,2
D940016930,G11MA1E1,2
D940017144,G5ABELE1,2
D940017177,C11101E1,2
D940017236,G11MA1E1,2
D940017281,G11MA1E1,2
D940017410,G11MA1E1,2
D940017465,C11101E1,2
D940017524,G111GAE1,2
D940017546,G11MA1E1,2
D940017591,G11MA1E1,2
D940017694,G11MA1E1,2
D940017801,G11MA1E1,2
D940017845,G111GAE1,2
D940017856,G11MA1E1,2
D940017889,C11101E1,2
D940017904,C11101E1,2
D940017982,G111GAE1,2
D940018060,G11MA1E1,2
D940018163,G11MA1E1,2
D940018233,C11101E1,2
D940018244,G11MA1E1,2
D940018288,G111GAE1,2
D940018299,G11MA1E1,2
D940018325,C11101E1,2
D940018369,G11MA1E1,2
D940018473,G111GAE1,2
D940018495,G111GAE1,2
D940018521,G111GAE1,2
D940018543,G111GAE1,2
D940018820,G111GAE1,2
D940019012,G11MA1E1,2
D940019137,C11101E1,2
D940019171,C11101E1,2
D940019182,G5ABELE1,2
D940019229,G11MA1E1,2
D940019241,G11MA1E1,2
D940019252,G11MA1E1,2
D940019274,G11MA1E1,2
D940019366,G11MA1E1,2
D940019377,G111GAE1,2
D940019403,G11MA1E1,2
D940019436,G11MA1E1,2
D940019469,G111GAE1,2
D940019654,G111GAE1,2
D940019676,G11MA1E1,2
D940019687,G11MA1E1,2
D940019698,G11MA1E1,2
D940019724,G11MA1E1,2
D940019735,C11101E1,2
D940019757,G11MA1E1,2
D940019872,G11MA1E1,2
D940019920,G111GAE1,2
D940019986,C11101E1,2
D940020074,C11101E1,2
D940020096,G111GAE1,2
D940020100,C11101E1,2
D940020144,C11101E1,2
D940020306,G5ABELE1,2
D940020317,G111GAE1,2
D940020328,G11MA1E1,2
D940020362,G111GAE1,2
D940020373,G11MA1E1,2
D940020409,G11MA1E1,2
D940020410,G11MA1E1,2
D940020524,C11101E1,2
D940020605,G11MA1E1,2
D940020638,G111GAE1,2
D940020694,G11MA1E1,2
D940020708,G11MA1E1,2
D940020797,G111GAE1,2
D940020890,C11101E1,2
D940020904,C11101E1,2
D940020971,G111GAE1,2
D940021015,C11101E1,2
D940021118,C11101E1,2
D940021129,G11MA1E1,2
D940021347,G111GAE1,2
D940021369,C11101E1,2
D940021532,G11MA1E1,2
D940021598,C11101E1,2
D940021602,G11MA1E1,2
D940021668,G11MA1E1,2
D940021679,C11101E1,2
D940021680,G11MA1E1,2
D940021705,G5ABELE1,2
D940021761,G11MA1E1,2
D940021842,C11101E1,2
D940021901,G111GAE1,2
D940021934,C11101E1,2
D940021990,C11101E1,2
D940022104,C11101E1,2
D940022322,G11MA1E1,2
D940022355,G111GAE1,2
D940022425,G5ABELE1,2
D940022492,G11MA1E1,2
D940022540,G5ABELE1,2
D940022643,C11101E1,2
D940022724,G111GAE1,2
D940022768,C11101E1,2
D940022953,G11MA1E1,2
D940022986,G11MA1E1,2
D940022997,G111GAE1,2
D940023019,G5ABELE1,2
D940023053,G5ABELE1,2
D940023064,G11MA1E1,2
D940023123,C11101E1,2
D940023466,G11MA1E1,2
D940023525,G11MA1E1,2
D940023569,G111GAE1,2
D940023617,G111GAE1,2
D940023651,G11MA1E1,2
D940023813,C11101E1,2
D940024005,G111GAE1,2
D940024038,C11101E1,2
D940024108,C11101E1,2
D940024175,G111GAE1,2
D940024315,G11MA1E1,2
D940024359,G111GAE1,2
D940024418,C11101E1,2
D940024474,G5ABELE1,2
D940024555,G11MA1E1,2
D940024669,G11MA1E1,2
D940024739,G11MA1E1,2
D940024810,C11101E1,2
D940024887,G111GAE1,2
D940024898,G111GAE1,2
D940025046,C11101E1,2
D940025068,G11MA1E1,2
D940025127,C11101E1,2
D940025150,G11MA1E1,2
D940025220,G11MA1E1,2
D940025253,C11101E1,2
D940025264,C11101E1,2
D940025286,G111GAE1,2
D940025323,G11MA1E1,2
D940025389,G111GAE1,2
D940025390,L31097E1,2
D940025460,L31097E1,2
D940025507,G111GAE1,2
D940025518,L31097E1,2
D940025611,C11101E1,2
D940025633,G11MA1E1,2
D940025965,G11MA1E1,2
D940026124,G5ABELE1,2
D940026283,C11101E1,2
D940026319,G11MA1E1,2
D940026386,G111GAE1,2
D940026401,G111GAE1,2
D940026423,G11MA1E1,2
D940026478,G11MA1E1,2
D940026537,C11101E1,2
D940026685,G11MA1E1,2
D940026696,LKB2SAE1,2
D940026700,G11MA1E1,2
D940026744,G111GAE1,2
D940026814,G11MA1E1,2
D940026858,C11101E1,2
D940026870,C11101E1,2
D940026940,C11101E1,2
D940026973,G111GAE1,2
D940027073,C11101E1,2
D940027132,G5ABELE1,2
D940027143,C11101E1,2
D940027176,G11MA1E1,2
D940027497,C11101E1,2
D940027534,G11MA1E1,2
D940027578,G11MA1E1,2
D940027660,C11101E1,2
D940027752,C11101E1,2
D940027785,G11MA1E1,2
D940027796,G11MA1E1,2
D940027800,G11MA1E1,2
D940028058,G11MA1E1,2
D940028184,G5ABELE1,2
D940028195,C11101E1,2
D940028276,C11101E1,2
D940028298,G11MA1E1,2
D940028368,G111GAE1,2
D940028391,C11101E1,2
D940028449,G11MA1E1,2
D940028519,G11MA1E1,2
D940028564,G5ABELE1,2
D940028704,G11MA1E1,2
D940028841,G11MA1E1,2
D940028922,G11MA1E1,2
D940028999,G11MA1E1,2
D940029033,G11MA1E1,2
D940029044,V11103E1,2
D940029055,G11MA1E1,2
D940029077,G5ABELE1,2
D940029217,C11101E1,2
D940029228,G5ABELE1,2
D940029310,G111GAE1,2
D940029321,G111GAE1,2
D940029354,G11MA1E1,2
D940029468,G11MA1E1,2
D940029583,G111GAE1,2
D940029608,C11101E1,2
D940029653,G11MA1E1,2
D940029686,G11MA1E1,2
D940029804,C11101E1,2
D940029860,G11MA1E1,2
D940030028,G11MA1E1,2
D940030291,G11MA1E1,2
D940030316,G11MA1E1,2
D940030534,C11101E1,2
D940030567,G11MA1E1,2
D940030660,G111GAE1,2
D940030741,C11101E1,2
D940030903,G11MA1E1,2
D940031036,C11101E1,2
D940031195,C11101E1,2
D940031265,C11101E1,2
D940031405,C11101E1,2
D940031564,C11101E1,2
D940031575,C11101E1,2
D940031656,G11MA1E1,2
D940031690,C11101E1,2
D940031829,C11101E1,2
D940031896,G11MA1E1,2
D940031933,C11101E1,2
D940032181,C11101E1,2
D940032217,C11101E1,2
D940032310,G11MA1E1,2
D940032435,G11MA1E1,2
D940032446,G5ABELE1,2
D940032480,G5ABELE1,2
D940032527,C11101E1,2
D940032686,G5ABELE1,2
D940032996,C11101E1,2
D940033007,G5ABELE1,2
D940033041,G11MA1E1,2
D940033096,C11101E1,2
D940033133,G11MA1E1,2
D940033269,C11101E1,2
D940033502,C11101E1,2
D940033731,G11MA1E1,2
D940033764,L31097E1,2
D940033904,C11101E1,2
D940033971,G11MA1E1,2
D940034026,C11101E1,2
D940034048,G11MA1E1,2
D940034347,C11101E1,2
D940034749,C11101E1,2
D940034842,C11101E1,2
D940034901,G5ABELE1,2
D940035023,C11101E1,2
D940035115,C11101E1,2
D940035171,C11101E1,2
D940035470,C11101E1,2
D940035573,C11101E1,2
D940035609,C11101E1,2
D940035621,G111GAE1,2
D940035676,G111GAE1,2
D940035780,C11101E1,2
D940035838,C11101E1,2
D940036123,G111GAE1,2
D940036293,G5ABELE1,2
D940036341,G5ABELE1,2
D940036385,G5ABELE1,2
D940036477,G111GAE1,2
D940036592,C11101E1,2
D940036684,C11101E1,2
D940036709,C11101E1,2
D940036710,C11101E1,2
D940036824,C11101E1,2
D940037049,C11101E1,2
D940037083,C11101E1,2
D940037566,G11MA1E1,2
D940037739,C11101E1,2
D940037854,G11MA1E1,2
D940037898,C11101E1,2
D940038116,C11101E1,2
D940038127,C11101E1,2
D940038161,C11101E1,2
D940038220,C11101E1,2
D940038426,C11101E1,2
D940038507,G111GAE1,2
D940038611,C11101E1,2
D940039205,G11MA1E1,2
D940041699,G12ST1E1,2
D940041910,G12ST1E1,2
D940042593,V11103E1,2
D940054312,G111GAE1,2
D940198960,G11MA1E1,2
D940330102,G11MA1E1,2
D940447400,C11101E1,2
D945126005,G11MA1E1,2
D945168854,C11101E1,2
D945280374,C11101E1,2
D945293031,G11MA1E1,2
D945321253,C11101E1,2
D945521967,G11MA1E1,2
D945764461,C11101E1,2
D945767370,G11MA1E1,2
D945838854,C11101E1,2
D946363005,C11101E1,2
D946549137,C11101E1,2
D946947735,C11101E1,2
D946973583,C11101E1,2
D947672232,C11101E1,2
F916524649,H7BMACE1,2
F916615970,LKB2SAE1,2
F917613681,H7BMACE1,2
F920103591,HG3S5FE1,2
F920224391,HG3S5FE1,2
F920290167,N1B406E1,2
F920374342,N1B406E1,2
F920444221,HG3S5FE1,2
F920538438,HG3S5FE1,2
F920601271,HG3S5FE1,2
F920633836,HG3S5FE1,2
F920687655,N1B406E1,2
F920772641,HG3S5FE1,2
F920980730,N1B406E1,2
F921026581,HG2J3DE1,2
F921226099,HG2J3DE1,2
F921394985,HG2J3DE1,2
F921395856,LKB2SAE1,2
F921429977,H8A009E1,2
F921522452,N1B406E1,2
F921533861,H8A009E1,2
F921623519,H7BMACE1,2
F921900018,HG3S5FE1,2
F922122783,H7BMACE1,2
F922192122,N1B406E1,2
F922226380,N1B406E1,2
F922489549,HG3S5FE1,2
F923099514,N1B406E1,2
F923106812,AAA011E1,2
F926253838,H7BMACE1,2
F926566303,H7BMACE1,2
F926944833,HG3S5FE1,2
F927389897,N1B406E1,2
F930228651,LKC3RAE1,2
F930273466,HG2J3DE1,2
F930769442,H8A009E1,2
F930778156,H7BMACE1,2
F931054880,H51100E1,2
F931081358,H8A009E1,2
F932402176,H7BMACE1,2
F935060539,H8A009E1,2
F935065202,H7BMACE1,2
F935083457,LKB2SAE1,2
F935147461,H7BMACE1,2
F935184363,H8A009E1,2
F935193240,H7BMACE1,2
F935201648,J1A202E1,2
F935264159,H31BDAE1,2
F935264388,H7BMACE1,2
F935319253,H51100E1,2
F935416507,HG2J3DE1,2
F935445921,H7BMACE1,2
F935464922,H8A009E1,2
F935468034,H7BMACE1,2
F935559435,H8A009E1,2
F935604160,HG2J3DE1,2
F935612394,H7BMACE1,2
F935623518,H51100E1,2
F935631041,H8A009E1,2
F935634570,HG2J3DE1,2
F935643701,H8A009E1,2
F935645233,H7BMACE1,2
F935724228,H7BMACE1,2
F935785643,J1A202E1,2
F935810200,H8A009E1,2
F935812374,HG2J3DE1,2
F935818712,H8A009E1,2
F935911172,HG2J3DE1,2
F935920853,HG2J3DE1,2
F935930634,H7BMACE1,2
F936043214,H8A009E1,2
F936050913,H51100E1,2
F936058528,H31BDAE1,2
F936060093,HG2J3DE1,2
F936080725,H8A009E1,2
F936103655,J1A202E1,2
F936135863,HG2J3DE1,2
F936234580,H7BMACE1,2
F936269320,HG2J3DE1,2
F936289454,H8A009E1,2
F936400772,HG2J3DE1,2
F936457536,H8A009E1,2
F936465003,H7BMACE1,2
F936526740,H51100E1,2
F936532316,HG2J3DE1,2
F936564650,HG2J3DE1,2
F936740092,H8A009E1,2
F936744296,HG2J3DE1,2
F936749338,H8A009E1,2
F936807801,HG2J3DE1,2
F936820970,H8A009E1,2
F936987907,H8A009E1,2
F937015650,HG2J3DE1,2
F937033182,H31BDAE1,2
F937036161,J1A202E1,2
F937044443,H8A009E1,2
F937080430,J1A202E1,2
F937118478,HG2J3DE1,2
F937120286,H7BMACE1,2
F937195446,HG2J3DE1,2
F937303753,H8A009E1,2
F937310946,HG2J3DE1,2
F937320185,H8A009E1,2
F937378751,HG2J3DE1,2
F937408287,H8A009E1,2
F937489633,HG2J3DE1,2
F937574951,H8A009E1,2
F937610259,H8A009E1,2
F937617203,H8A009E1,2
F937632011,H31BDAE1,2
F937678569,H8A009E1,2
F937713491,H8A009E1,2
F937714823,H7BMACE1,2
F937769753,H51100E1,2
F937838521,H8A009E1,2
F937852262,H8A009E1,2
F937908592,J1A202E1,2
F937908606,H8A009E1,2
F938093743,H31BDAE1,2
F938120016,H8A009E1,2
F938380975,H51100E1,2
F938394857,H8A009E1,2
F938411039,H8A009E1,2
F938522634,HG2J3DE1,2
F938538233,H8A009E1,2
F938539827,H8A009E1,2
F938553133,H8A009E1,2
F938587459,H8A009E1,2
F938620468,H51100E1,2
F938661265,H8A009E1,2
F938754316,H8A009E1,2
F938775676,H7BMACE1,2
F938822039,H31BDAE1,2
F938831503,H8A009E1,2
F938929017,H7BMACE1,2
F939967643,H31BDAE1,2
F940011108,H31BDAE1,2
F940011175,H51100E1,2
F940011430,H31BDAE1,2
F940011452,H51100E1,2
F940011991,H51100E1,2
F940012091,H51100E1,2
F940012404,H31BDAE1,2
F940012460,H31BDAE1,2
F940012921,J1A202E1,2
F940013205,H51100E1,2
F940013456,H51100E1,2
F940013973,H51100E1,2
F940014464,H31BDAE1,2
F940014914,H51100E1,2
F940015117,H51100E1,2
F940015184,H31BDAE1,2
F940015944,H51100E1,2
F940016022,H31BDAE1,2
F940016077,H31BDAE1,2
F940016332,H51100E1,2
F940016860,H51100E1,2
F940017203,H31BDAE1,2
F940017557,H51100E1,2
F940018082,J1A202E1,2
F940018255,H31BDAE1,2
F940018842,H51100E1,2
F940019104,H51100E1,2
F940019126,H31BDAE1,2
F940019263,H31BDAE1,2
F940019344,H31BDAE1,2
F940019540,H31BDAE1,2
F940019702,H31BDAE1,2
F940019779,H31BDAE1,2
F940019827,H51100E1,2
F940019908,H51100E1,2
F940020063,H31BDAE1,2
F940020498,H51100E1,2
F940020731,H31BDAE1,2
F940021358,H31BDAE1,2
F940021417,H31BDAE1,2
F940021565,H31BDAE1,2
F940021819,H51100E1,2
F940021989,H51100E1,2
F940022333,H51100E1,2
F940022388,H31BDAE1,2
F940022481,H51100E1,2
F940022551,H51100E1,2
F940022654,H31BDAE1,2
